StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,QID2,age,gender,education,"languages, no duplicates","languages, no duplicates_4_TEXT",MM,MM-1,MM-2,MM-3,FM,FM-1,FM-2,FM-3,MF,MF-1,MF-2,MF-3,FF,FF-1,FF-2,FF-3
2025-04-04 00:51:29,2025-04-04 00:52:55,IP Address,185.48.148.202,100,85,True,2025-04-04 00:52:55,R_4kAiMKzfjkr6HCo,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Female,University,"Kazakh,Russian,English",,Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятная.,Ninja страшная.,Umbrella раскрылась.,Tuna вкусная.,Sheep убежал.,Chain длинный.,Shelf верхний,Tower высокий.,Comma поставлена.,Insomnia беспокоил.,Nausea появилась.,Saliva потекла.
2025-04-04 01:00:15,2025-04-04 01:02:44,IP Address,185.48.148.203,100,148,True,2025-04-04 01:02:44,R_3qdwg1KrATJtGif,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Female,High school,"Kazakh,Russian,English",,Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятная.,Ninja страшный.,Umbrella раскрылась.,Tuna вкусная.,Sheep убежал.,Chain длинный.,Shelf верхний,Tower высокий.,Comma поставлена.,Insomnia беспокоила.,Nausea появилась.,Saliva потекла.
2025-04-04 01:01:18,2025-04-04 01:02:54,IP Address,2.76.83.59,100,96,True,2025-04-04 01:02:55,R_5IRk49EnMJUuYfB,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Male,High school,"Kazakh,Russian,English",,Bread свежее.,Dance смешное.,Chair деревянное.,Fruit кислый.,Aroma приятная.,Ninja страшный.,Umbrella раскрылось.,Tuna вкусное.,Sheep убежало.,Chain длинное.,Shelf верхнее,Tower высокое.,Comma поставлено.,Insomnia беспокоило.,Nausea появилось.,Saliva потекло.
2025-04-04 01:08:42,2025-04-04 01:13:41,IP Address,87.255.216.72,100,298,True,2025-04-04 01:13:41,R_4rktZ5S2AxFSDlN,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Male,High school,"Kazakh,Russian,English",,Bread свежее.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятная.,Ninja страшный.,Umbrella раскрылась.,Tuna вкусная.,Sheep убежало.,Chain длинный.,Shelf верхняя,Tower высокий.,Comma поставлена.,Insomnia беспокоила.,Nausea появился.,Saliva потекла.
2025-04-04 01:15:24,2025-04-04 01:18:30,IP Address,185.48.148.184,100,186,True,2025-04-04 01:18:31,R_9Y5uRCnK9FAdMUh,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Male,High school,"Russian,English",,Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятный.,Ninja страшный.,Umbrella раскрылся.,Tuna вкусная.,Sheep убежала.,Chain длинный.,Shelf верхний,Tower высокий.,Comma поставлена.,Insomnia беспокоила.,Nausea появилась.,Saliva потекла.
2025-04-04 14:47:57,2025-04-04 14:51:05,IP Address,85.117.114.250,100,188,True,2025-04-04 14:51:06,R_21ylK1PMcyny6Jl,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Female,High school,"Kazakh,Russian,English",,Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятная.,Ninja страшный.,Umbrella раскрылось.,Tuna вкусный.,Sheep убежал.,Chain длинный.,Shelf верхний,Tower высокий.,Comma поставлена.,Insomnia беспокоила.,Nausea появилось.,Saliva потекла.
2025-04-04 14:54:31,2025-04-04 14:56:33,IP Address,146.0.60.68,100,121,True,2025-04-04 14:56:33,R_8KvAMCSy9NiE06X,,,,,49.7989,73.0994,anonymous,EN,I agree,18-25,Female,University,"Kazakh,Russian,English",,Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятный.,Ninja страшный.,Umbrella раскрылся.,Tuna вкусная.,Sheep убежал.,Chain длинный.,Shelf верхний,Tower высокий.,Comma поставлена.,Insomnia беспокоила.,Nausea появилась.,Saliva потекла.
2025-04-04 14:57:37,2025-04-04 14:59:15,IP Address,95.82.71.20,100,98,True,2025-04-04 14:59:16,R_8UbaOB0RInBHSTD,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Female,University,Russian,,Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятный.,Ninja страшный.,Umbrella раскрылась.,Tuna вкусная.,Sheep убежала.,Chain длинный.,Shelf верхний,Tower высокий.,Comma поставлена.,Insomnia беспокоила.,Nausea появилась.,Saliva потекла.
2025-04-07 16:04:10,2025-04-07 16:05:30,IP Address,185.48.148.185,100,79,True,2025-04-07 16:05:30,R_4PsPPQgBQMxs1e3,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Female,High school,"Kazakh,Russian,English",,Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятный.,Ninja страшный.,Umbrella раскрылось.,Tuna вкусное.,Sheep убежал.,Chain длинная.,Shelf верхний,Tower высокая.,Comma поставлена.,Insomnia беспокоила.,Nausea появилась.,Saliva потекла.
2025-04-07 16:03:33,2025-04-07 16:07:04,IP Address,178.91.253.86,100,210,True,2025-04-07 16:07:04,R_6DCFbhF9GJlVy2T,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Male,High school,"Kazakh,Russian,English",,Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятная.,Ninja страшная.,Umbrella раскрылась.,Tuna вкусная.,Sheep убежала.,Chain длинный.,Shelf верхний,Tower высокий.,Comma поставлена.,Insomnia беспокоила.,Nausea появился.,Saliva потекла.
2025-04-07 16:07:31,2025-04-07 16:10:00,IP Address,178.91.253.85,100,149,True,2025-04-07 16:10:01,R_9gedGa34dKvprXf,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Male,University,"Kazakh,Russian,English",,Bread свежий.,Dance смешной.,Chair деревянное.,Fruit кислая.,Aroma приятная.,Ninja страшное.,Umbrella раскрылась.,Tuna вкусная.,Sheep убежало.,Chain длинный.,Shelf верхний,Tower высокий.,Comma поставлено.,Insomnia беспокоило.,Nausea появилась.,Saliva потекла.
2025-04-07 16:14:22,2025-04-07 16:16:40,IP Address,2.75.22.199,100,137,True,2025-04-07 16:16:41,R_27zb6r0PO13QgbT,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Female,University,"Kazakh,Russian,English,Other",Spanish,Bread свежий.,Dance смешное.,Chair деревянный.,Fruit кислый.,Aroma приятный.,Ninja страшный.,Umbrella раскрылась.,Tuna вкусная.,Sheep убежал.,Chain длинный.,Shelf верхний,Tower высокий.,Comma поставлена.,Insomnia беспокоила.,Nausea появилась.,Saliva потекла.
2025-04-07 16:20:01,2025-04-07 16:23:06,IP Address,91.246.103.182,100,185,True,2025-04-07 16:23:07,R_3Od3jhg88SFUPrH,,,,,49.7989,73.0994,anonymous,EN,I agree,18-25,Male,University,"Kazakh,Russian,English",,Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислая.,Aroma приятная.,Ninja страшная.,Umbrella раскрылся.,Tuna вкусный.,Sheep убежала.,Chain длинный.,Shelf верхний,Tower высокая.,Comma поставлен.,Insomnia беспокоило.,Nausea появилась.,Saliva потекла.
2025-04-07 16:24:54,2025-04-07 16:26:09,IP Address,95.58.188.170,100,74,True,2025-04-07 16:26:10,R_8poCGbXmv7ym879,,,,,53.2852,69.3922,anonymous,EN,I agree,18-25,Male,University,"Kazakh,Russian,English",,Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятная.,Ninja страшный.,Umbrella раскрылась.,Tuna вкусное.,Sheep убежал.,Chain длинный.,Shelf верхний,Tower высокий.,Comma поставлена.,Insomnia беспокоила.,Nausea появился.,Saliva потекла.
2025-04-07 16:28:48,2025-04-07 16:30:22,IP Address,91.246.103.182,100,94,True,2025-04-07 16:30:23,R_2oBDKaWErAWr57Q,,,,,49.7989,73.0994,anonymous,EN,I agree,18-25,Male,University,"Kazakh,Russian,English,Other",Turkish,Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислое.,Aroma приятное.,Ninja страшный.,Umbrella раскрылась.,Tuna вкусное.,Sheep убежал.,Chain длинное.,Shelf верхнее,Tower высокий.,Comma поставлена.,Insomnia беспокоила.,Nausea появилась.,Saliva потекла.
2025-04-07 16:40:23,2025-04-07 17:07:17,IP Address,95.58.249.178,100,1614,True,2025-04-07 17:07:18,R_2t3swm0OmhJ7CFj,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Female,University,"Kazakh,Russian,English",,Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятное.,Ninja страшный.,Umbrella раскрылась.,Tuna вкусная.,Sheep убежал.,Chain длинное.,Shelf верхняя,Tower высокий.,Comma поставлена.,Insomnia беспокоило.,Nausea появилась.,Saliva потекла.
2025-04-07 19:08:46,2025-04-07 19:10:25,IP Address,178.91.253.74,100,98,True,2025-04-07 19:10:25,R_9v1ZGattQ1sGczn,,,,,51.1876,71.4491,anonymous,EN,I agree,18-25,Female,University,"Kazakh,Russian,English",,Bread свежий.,Dance смешной.,Chair деревянный.,Fruit кислый.,Aroma приятный.,Ninja страшный.,Umbrella раскрылась.,Tuna вкусный.,Sheep убежал.,Chain длинный.,Shelf верхний,Tower высокий.,Comma поставлен.,Insomnia беспокоило.,Nausea появился.,Saliva потекла.
